feature_1,feature_2,feature_3,feature_4,target
0.6505927878247011,0.6087614722244398,3.4192693854566034,2.0,1
0.7432541712034423,-2.2912895085981,7.1763914764156755,0.0,0
0.543154268305195,0.3043667290302598,8.074316059762817,1.0,0
-0.6655097072886943,0.07203357323257792,9.987433700667648,4.0,0
0.23216132306671977,0.41389028537269307,2.963620570111649,3.0,0
0.11668580914072822,1.6162096816512073,4.079419511312822,0.0,1
0.21868859672901295,-2.063238276804743,1.368212780296263,4.0,1
0.8714287779481898,-0.5911034251911056,5.748719296230336,2.0,0
0.22359554877468227,0.5909063227933546,9.975800372629172,4.0,1
0.6789135630718949,-1.5815943994539423,7.008810101206585,3.0,1
0.06757906948889146,1.475949048053509,5.952128404133718,1.0,0
0.28911939868998415,0.3683566127006584,3.92369092921794,2.0,0
0.6312882258385404,0.846583985843404,9.152987602855548,2.0,0
-1.4571558198556664,-0.5709436615217945,4.969165961303494,3.0,0
-0.31967121635730134,0.8137636899662105,1.343669133130615,1.0,0
-0.4703726542927955,1.0684715559890383,3.6537846319913347,1.0,0
-0.6388778482433419,0.23287802013716835,0.671666688477669,1.0,1
-0.27514225122668373,0.23440089269869593,2.0197903768878156,1.0,0
1.4949413112343959,0.2703432392817259,0.17668780999912204,0.0,1
-0.8658311156932432,-0.8633452647393817,4.532799165001634,0.0,0
0.9682783545914808,-0.14752868024035293,6.345402649517972,4.0,0
-1.6828697716158048,-0.1525225324523588,3.4329246237890776,0.0,1
-0.33488502998577485,0.3833938643534951,4.203817715052772,4.0,1
0.1627530651050056,0.9998242469102946,9.59209272844576,0.0,1
0.5862223313592781,-1.0585360819784093,7.519631215749155,3.0,0
0.711226579792855,-0.12500903031957764,5.408566369449512,1.0,0
0.7933472351999252,1.4814555476589732,2.8454087511182524,2.0,0
-0.3487250722484376,-0.7435882288125641,8.969967987729952,1.0,0
-0.46235179266456716,-0.8222500172903203,2.350971168806595,2.0,1
0.8579758812571538,0.20230619183119358,3.2534273051667704,2.0,0
-0.1913043248816149,0.8443851904853201,9.090648144229485,2.0,0
-1.2756863233379219,0.01142605556065933,5.295420552850723,1.0,1
-1.1332872140034806,1.3289605904369892,7.423179494179767,2.0,0
-0.9194522860016113,0.8567939825665268,5.9074479416376615,4.0,0
0.49716074405376404,0.8418200668900618,6.5343920900949515,2.0,0
0.14242573607056525,0.5541165013240933,2.9938329151482557,1.0,0
0.6904853540677682,2.327653100346085,2.4137206162666294,0.0,1
-0.42725264633653426,-0.2051616888660442,3.224923471686653,1.0,1
0.15853969107671423,-2.003522292066514,1.5544156408342247,0.0,1
0.6255903939673367,1.604254361517141,8.743143652908074,0.0,0
-0.3093465397202384,-0.45769943095682564,2.832469332501141,4.0,1
0.45677523755741145,0.10788044434303304,5.614893944143846,0.0,1
-0.6619259410666513,1.309550684860527,7.919744251413741,2.0,0
-0.3630538465650718,-1.6022595410589253,7.838241093757135,4.0,1
-0.3817378939983291,-1.2516472141061394,4.3838625858419284,4.0,0
-1.1958396455890397,-1.6012779371188537,4.762573085867256,0.0,1
0.4869724807855818,-0.7941362900254239,9.947017489350248,0.0,1
-0.46940234020272387,0.43963660601699356,6.745974769790241,1.0,0
0.01249411872768743,0.524187842812771,8.146384431178827,2.0,0
0.48074665890590895,0.27627417932855375,9.02553969219232,4.0,0
0.4465311760299441,-1.4127658838923665,7.875898362293392,1.0,1
0.6653851089727862,-2.310103436632644,1.8517934495356758,0.0,0
-0.09848548450942361,0.054353585390382264,5.621707337375722,1.0,1
-0.42329831204415375,-0.47177603363833576,1.0189415731454488,4.0,0
-0.07971821090639905,0.45938577171661177,6.529221265639984,0.0,0
-1.6873344339580298,0.7019536262212701,9.553494281878109,1.0,1
-1.4471124724230873,0.13824143205868192,5.127320643001113,0.0,1
-1.3226996123544024,0.7601330853758538,4.329724928677672,0.0,1
-0.9972468276014818,0.22921137411506842,0.35842751418163177,4.0,0
0.3997742267234366,0.5300647056014667,9.597745223292204,0.0,0
-0.9054790553600608,-0.7046732628698824,1.0300268413015878,1.0,0
-0.3781625540393897,-0.17961141383145854,0.41079093304846936,4.0,1
1.2992282977860654,0.19677609665695725,2.460666115049385,3.0,1
-0.35626397106142593,0.8205284754174188,0.6553043391838242,0.0,0
0.7375155684670865,-0.3937411722245721,4.551178424117623,2.0,1
-0.933617680009877,0.5211672557321126,5.160878012571124,4.0,0
-0.20543755786763002,-0.265838791915379,3.1256994902858395,2.0,1
-0.9500220549105812,-0.11754216732813036,0.5096048257488606,2.0,1
-0.3390330759005625,0.829519042024073,1.116003682492267,2.0,1
0.8403081374573955,-1.993060371054156,3.8450437798992807,3.0,0
-1.7273204231923487,-1.296472328074761,0.6052845082653613,0.0,1
0.43442364354585733,-1.4821853974428207,6.981897256099135,4.0,0
0.2377356023322779,-2.3336161198483047,2.07020541524812,4.0,1
-0.5941499556967944,-0.6782644401551767,3.020715687836385,0.0,0
-1.4460578543884546,0.7494338997277404,3.941257771780975,4.0,1
0.07212950771386951,-0.28488406638257474,4.166096330691479,4.0,0
-0.5294927090638024,0.19779008194185213,0.016607076748005323,3.0,0
0.23267621135470395,1.0892174967107926,1.1207037099869754,1.0,1
0.02185214552344288,1.3276861322676916,8.627645637408781,2.0,1
1.6017788913209154,-0.06913793472613955,0.01233062511908134,4.0,0
-0.23935562747302427,1.3535858895693973,5.081673558128751,0.0,1
-1.023497492621865,0.09212665843410921,4.895020065072081,4.0,0
0.17927563495631615,-0.8373982238274621,3.330941610106378,4.0,0
0.21999668397176517,-0.5944003521987352,4.313270201464496,3.0,0
1.3591875752404365,-1.4805365125650163,7.805811375265844,1.0,0
0.8351112459145785,-0.8881338537336524,8.412037062149565,2.0,0
0.35687105914950934,-0.35801668807442916,2.6034854341525007,0.0,0
1.4633028912195618,0.8035850193786016,3.2249044096772983,4.0,0
-1.188763054322851,1.7207698311659838,2.4248285302833272,1.0,0
-0.6397515327497477,-1.38218151537704,4.798634005510651,0.0,0
-0.9265759414055249,0.39282746825991893,6.83258357658813,3.0,1
-0.38980980315576796,-1.0405439391575344,2.2825287546342055,3.0,1
-1.3766861475563088,0.47469708846320197,3.3073574205486667,3.0,0
0.6351509468144043,-0.1310866506877266,9.303846175891504,0.0,0
-0.22222269709877338,-1.8309058258475304,0.48569289846958075,3.0,1
-1.4708062945026579,0.9282969915684843,4.607696052395662,3.0,1
-1.0155790812075416,-0.605000712808731,7.115580415967778,3.0,1
0.3135138474501953,-0.5339002383735546,1.5045401155747407,4.0,1
0.8381265678943811,-1.06975241128969,0.47374020005481854,1.0,1
1.9967308916917865,-0.6542832766875555,1.3820537163853075,1.0,1
2.9138624660073296,0.4278904406949172,9.18823193530683,4.0,0
0.4144094332759964,-0.18924434093640552,0.09259781821123414,2.0,0
-0.9895381200318641,0.32866200228248105,1.8832197481135182,2.0,0
-2.132046280731309,0.3619218539288437,0.3128351290164455,1.0,0
0.2677114623438358,1.320661655528167,1.1062946756220327,3.0,1
-0.812941095310326,-0.3427861508643793,6.201492866282963,3.0,1
-0.41535726017968533,-1.4768578168457318,2.416389087390858,0.0,1
-0.6120967990598081,1.067222416571983,5.692120504306768,2.0,0
-0.14079088641638526,-0.3314881720972547,5.901953827661261,4.0,0
1.0659802307876436,1.114592444577377,8.494353330897791,1.0,0
0.15704856744534462,0.3833771131824704,0.047413929118739206,1.0,1
-0.1586348370386883,-0.13113753020334493,8.533694593423668,4.0,0
-1.0356537528258116,0.3487758940462951,6.19119086426974,0.0,0
-1.674682944704357,1.9510125601262995,1.627434861049576,1.0,1
-0.4863079090733309,2.076980529053753,7.72937388135284,2.0,1
-0.05378255081832049,0.0693811351327787,8.554915417905857,3.0,1
1.767929913579883,0.1601905933170753,2.542634837541573,0.0,0
0.13027452147288585,1.0762401574663856,9.187936809026809,2.0,0
0.9827395110230576,-0.8456610327673472,4.544574302986578,0.0,0
-0.49929559853915206,0.3330703726182551,6.034244543333215,3.0,0
-1.1849437664170246,-0.0258628479538564,9.846495336176437,3.0,1
-0.9651167622323719,0.3139082114575536,3.615360786391993,2.0,0
-0.7252260645357532,-0.8333688059494058,8.131593458201129,1.0,0
2.1284697324351645,-1.589567493308969,3.1839911782845967,0.0,1
-0.8213866792243861,-2.0729834359912918,7.99213522241491,4.0,0
0.838489203736345,-1.1173841129896078,6.007339188626425,3.0,0
-0.9029271780870264,-0.458675284939333,2.163556952254014,1.0,0
0.9315730128742441,-0.2931915866487618,4.140260937892364,2.0,0
0.38495096610586316,1.9372311624295169,3.176356343635617,3.0,0
-0.1566378976580904,1.1059933699072981,0.7810839308036388,3.0,1
-0.040762526135434025,-0.9620911163416273,0.29834770099697483,2.0,1
-0.6547876954293904,0.34770845245095694,3.464786554071809,1.0,0
0.44607220148208054,-0.4070782363503251,0.1903414781748658,3.0,0
-0.45498348034078,-0.28436383804009513,1.6548775758177503,3.0,0
-1.2256057637672482,0.18532564941538202,7.251833208508688,2.0,1
-1.2779375743196193,0.6191711169753933,7.080912356835879,0.0,1
0.17258791772211948,-0.33925848388401536,7.385803864573827,2.0,1
1.579091256410435,1.0638515327343585,3.171531711299788,3.0,0
0.15999161357343825,-1.141938226142404,8.900194571176955,4.0,0
-0.11863832610988256,0.006339062362268442,5.938305480284476,2.0,0
0.2858261396025429,2.5976737265958323,1.2602634174662652,1.0,0
1.3060017417068248,0.2230797426252751,1.4371866145553414,2.0,0
0.21938250136385634,1.4332145066061728,6.930954269297015,0.0,1
-0.41092723083373717,0.09152017817320818,1.7294393644207806,0.0,0
1.1062887100598888,0.5807770953297967,5.072927015820433,3.0,1
0.4287564384616135,-0.056783194392691534,9.917744759287107,4.0,1
1.535755991995992,-0.17040758116420443,0.04007604733339498,4.0,1
0.18323443722190613,-0.7794823967254196,0.16579801897556923,2.0,0
-1.2244690317205003,0.4303013589575532,9.930845819305066,0.0,1
-1.368159199245665,-0.8515371891857679,5.846388341341655,4.0,0
1.6509279322312496,0.6655852363134291,1.2690997551851313,2.0,0
1.723665720783297,1.08528700444591,8.973021997540936,1.0,0
-0.17951921328260065,0.36653140723722993,8.803803001276922,4.0,0
-0.38318732113598775,-0.28624873355569186,5.3620041311137525,3.0,1
1.4614442922422022,0.4539655793086961,6.217920298607566,3.0,1
-1.107045682043488,-0.3086730555464126,2.7318719150087634,1.0,1
-0.8947270189558264,0.9355471254651493,0.5051969637200515,4.0,0
0.6433267946890444,-1.8314060842151236,5.945676088908644,2.0,0
-0.3946051228595896,-0.3356073681186462,2.94755193202763,2.0,1
-0.005121866720071296,-1.9908119951239978,6.6362104666035195,3.0,0
-0.16344289852451258,-1.495060830227205,8.362451768426013,3.0,1
0.33757454879893356,1.3638622298139094,0.18160543914364058,0.0,1
1.4074818613137168,0.895184981971686,5.957137746857274,1.0,1
0.09058490690174555,-0.7194802332847904,2.3128053968685225,1.0,1
0.6439387932768579,-1.502503456040897,8.738884979038014,4.0,0
-2.0501721010310225,-2.964528837841651,2.536645065618285,3.0,0
-0.04871840193011795,-0.5434955079326346,6.107701332354183,1.0,0
-0.8432302702928711,2.4204150122474024,5.535408400896115,3.0,0
-1.218813060423628,0.4348842714636474,3.961665000592489,3.0,0
-0.8781523669287508,-0.5595722860494895,6.776207635997941,1.0,1
-0.33412344070081207,0.46508020950030626,7.257696347154338,2.0,0
0.9159025423560131,-1.5609583529944429,5.669377953193868,4.0,1
-1.326392717739564,-0.29732336269763543,7.584222371847541,2.0,1
0.030631492594417446,0.09947747301573849,9.834170759929377,0.0,1
-0.4841694333335785,-0.08610065182104851,4.192723879008051,3.0,0
-0.32767309436196085,0.7908061216900806,5.145830518855309,2.0,1
1.0027578253046041,0.34464522623605237,0.12469877941213237,2.0,0
0.5381154370039261,0.668326018107997,7.960285563103784,3.0,0
1.3373981074427437,-0.6883722822307594,5.202300670459938,4.0,0
-0.15450567924990047,0.8978154084105481,4.079614303605652,1.0,0
-0.695942611670703,1.6289369476239914,0.940719630893958,2.0,0
-0.22385881688049952,-0.9701495196514126,8.896564216753973,0.0,0
0.2424967912712216,-0.8876956557145598,3.9500724004055643,3.0,1
0.17657335845371103,1.3357843363202329,6.8258159820922035,2.0,0
-1.0843880722333665,-0.19134398669506028,1.4937415636815077,1.0,0
0.09048978162787422,1.403821392066557,9.615496295410326,3.0,1
0.22822833013890514,-0.4425357118921839,1.7844176182183091,2.0,1
2.5174740375339204,1.4550455762707113,1.9954199289949037,2.0,1
1.8768446112816701,0.13148581680545218,8.589828605577138,2.0,0
-0.8532433505588201,0.2582288233226952,9.125827441419311,1.0,1
-0.2873833615491761,1.5647180216699044,2.121474075233014,0.0,1
-1.4634420018370031,-0.36177047744417123,4.6980088817482795,4.0,0
-0.5907070139634865,-0.9411220959249583,7.334949045628298,0.0,0
0.3156050035903405,-0.44856420802835434,8.783657338108016,1.0,1
1.2058536208882336,0.4523339506431387,3.790526950373052,3.0,0
-0.7290838377436085,-1.5657590721805144,5.170194868494292,0.0,0
-0.6541464400677965,0.6374709026511215,7.417164105197349,3.0,1
-2.147289029738655,-0.5387713176177432,7.3113597665279535,3.0,1
-0.16266592054490767,1.1478126607335635,7.829601300260849,3.0,1
-1.062414411859563,-2.3942603049004716,5.699338186415264,1.0,1
-0.5294394273660737,-0.7865657751041687,1.046150968047752,0.0,1
-0.8768607781675882,-1.686468151234102,9.039732908780401,4.0,0
-0.09426255425255699,-0.8262294663639526,8.655725393210282,1.0,0
-1.7577283913566313,0.24766590110894313,7.98097435818333,4.0,1
-1.4670452453909906,-0.1792266254497549,0.9986247716072949,0.0,0
2.129247112028298,-0.25337756894801494,2.043973670814292,0.0,0
-1.287422581274031,-0.1591848713800608,7.436003651076519,3.0,1
-1.0967855784546396,0.20338824061994343,0.23140094581946435,4.0,1
1.836913528321314,-1.0085360419431078,9.792246337072797,4.0,0
2.905067169240407,0.7068496408990508,3.771446803556807,3.0,0
-1.1715666288253417,0.6626659703854839,7.193125336908236,1.0,1
-0.36824895678803055,0.385037937656101,8.875710884880434,4.0,0
0.34155555094050954,0.5565334427512632,3.9462988815008226,3.0,1
1.7286976444055924,0.2964180008086595,3.1913248859966603,0.0,1
-0.9868570784282374,2.0350733027310675,6.087411288982468,0.0,1
-0.24527784594210975,-0.0870941710525099,5.8098937374805075,4.0,0
0.777337576061744,-0.30708321833457675,4.091399776247972,1.0,1
0.43476607446661863,-0.7535275803573779,6.017747558677085,3.0,0
-0.37615607123009925,-1.0322626705778368,9.353813695664947,0.0,1
-0.13382296451604114,-1.2444717876010754,4.676402566265965,1.0,0
-1.3748958083699818,-0.8887973132309185,1.9674218075063132,1.0,0
-0.23817374397466523,-0.07068038165207131,3.772059828830039,1.0,1
-0.2663874900089551,0.3342951284977145,3.9410698259311863,3.0,0
0.23216988962625595,0.051142058552161786,1.3110869302621986,4.0,1
-0.555327218819016,-0.765535277429713,1.628715005545549,4.0,1
0.471538522545139,0.9001845640199633,6.845620733936773,3.0,0
1.0127158178198286,0.7394126723009475,3.394777542089027,1.0,0
0.15542932766846604,-0.159648307422017,9.548983918558076,4.0,1
0.35175640839920347,-0.652916144664712,2.4359674535860742,2.0,0
0.053155347577867364,0.5484279208297995,0.9892450510482231,2.0,0
8.439309141418043e-05,0.18797358748610446,7.535045630002579,3.0,0
-0.7215580335428474,-1.4481272594150476,8.810360519178701,3.0,0
0.316494261673308,-0.0679802559844049,2.7811335687148784,4.0,1
-0.09728659841348947,0.26203581207438104,2.02088101645478,2.0,0
2.093168308930595,-0.8996947864877538,1.8576613487108717,3.0,1
1.5733549024752425,0.189843392837443,5.220123013665123,3.0,0
0.3858465525565008,-1.4548224852577891,4.684166412467709,1.0,1
-0.7630572096947675,1.3361861000121709,2.5943983985453425,1.0,0
-1.112411471983418,1.2479499850594318,0.4517311698942639,3.0,0
1.191142953088865,-0.25251733430296475,4.814913403262807,0.0,1
0.2627492251471385,0.36345433783907316,9.593323476356083,1.0,0
0.4801434033916108,-2.409921965799875,6.525192007526632,3.0,0
-1.7445859869741926,-1.1563476602653329,4.955065566286184,4.0,1
0.9274384815581808,-0.2937789201521298,1.1069207402961612,2.0,0
0.45442033821436295,-1.0721330214268592,2.524362905495873,1.0,0
-1.110430684414478,0.7143964826306588,2.9477394957454273,2.0,0
-0.47152480744994896,1.997296530747994,7.648035526072343,3.0,1
0.2637172043565196,-1.176614719429302,8.767107972646194,2.0,1
0.05246679835624363,-0.8374634040851927,9.016418535664384,0.0,1
-0.292171185803555,0.23544836830993032,9.845686082507541,2.0,1
-0.10348826806596086,1.6111161484996208,9.823666831045324,2.0,0
-0.25197737820688537,-1.2223743125399031,9.529991327679815,3.0,0
0.15256251210246857,0.24903612230694197,0.7182214050288438,4.0,0
1.471491972993157,1.8212988508131087,1.3779353592780519,4.0,0
-2.5666584409312976,-1.6517591481792673,3.044665264760329,3.0,0
-0.23685026450968424,-1.281069206845832,5.5289825406446145,1.0,1
0.17651242137244696,-0.42360660646083825,0.969778887054793,2.0,1
0.2959939896870995,-0.520588412855411,8.457969578021425,0.0,1
-0.37191458132128985,0.8126012877536446,6.167561790773091,4.0,1
-1.7567217824785826,0.24165971982083806,5.4236440230220495,4.0,1
0.32799548371410964,-1.7749620596421283,1.6531132336729115,4.0,0
